customer_id,restaurant_id,assigned_driver_id,order_time,batch_id,delivery_distance_km,delivery_time_minutes
244,0,13,2024-05-22 00:29:00,40793,13.75,24
2264,3,20,2024-05-22 00:32:00,40793,2.09,61
2224,2,10,2024-05-22 09:29:00,40901,13.47,50
2423,3,8,2024-05-22 15:19:00,40971,10.65,36
2127,3,18,2024-05-22 18:21:00,41007,0.86,23
2500,2,36,2024-05-22 19:44:00,41024,11.94,29
623,2,36,2024-05-22 20:22:00,41031,2.69,39
716,0,16,2024-05-22 21:25:00,41044,13.03,78
1250,2,32,2024-05-23 07:51:00,41169,13.97,19
106,5,36,2024-05-23 09:04:00,41184,7.56,52
537,3,42,2024-05-23 13:45:00,41240,7.34,84
1308,0,32,2024-05-23 15:40:00,41263,13.83,70
375,1,16,2024-05-23 17:24:00,41284,12.61,17
665,1,38,2024-05-24 01:15:00,41378,14.58,46
1132,4,39,2024-05-24 02:03:00,41388,7.88,90
1278,5,16,2024-05-24 02:19:00,41391,8.01,85
770,4,13,2024-05-24 10:28:00,41489,12.2,29
1429,2,21,2024-05-24 20:50:00,41613,1.14,74
1355,0,16,2024-05-25 06:02:00,41723,7.08,84
939,5,0,2024-05-25 08:04:00,41748,1.12,37
967,5,18,2024-05-25 08:38:00,41755,2.51,28
1547,5,15,2024-05-25 13:11:00,41809,10.42,81
2528,1,44,2024-05-25 13:18:00,41811,1.68,81
1763,2,38,2024-05-25 14:10:00,41821,6.85,58
73,5,16,2024-05-25 14:14:00,41822,10.42,59
618,3,16,2024-05-25 14:26:00,41824,13.51,38
1336,3,21,2024-05-25 15:47:00,41840,1.98,34
1956,4,20,2024-05-25 20:32:00,41897,12.39,85
2398,3,27,2024-05-25 21:00:00,41903,11.9,60
1628,4,0,2024-05-26 04:11:00,41989,0.85,87
29,0,1,2024-05-26 07:44:00,42032,10.99,84
277,3,22,2024-05-26 16:11:00,42133,11.54,73
840,0,32,2024-05-26 16:33:00,42138,12.94,65
4,1,16,2024-05-26 21:11:00,42193,3.66,18
2077,3,14,2024-05-27 01:58:00,42251,11.95,23
2397,3,11,2024-05-27 05:17:00,42290,3.78,17
2469,0,33,2024-05-27 09:18:00,42339,9.13,65
614,3,8,2024-05-27 10:49:00,42357,5.35,33
2271,3,20,2024-05-27 13:52:00,42393,14.34,23
771,4,2,2024-05-27 14:48:00,42405,1.14,87
1474,2,14,2024-05-27 22:09:00,42493,12.55,34
2130,0,9,2024-05-28 00:38:00,42523,7.14,52
370,4,42,2024-05-28 03:43:00,42560,4.05,44
2195,3,19,2024-05-28 10:18:00,42639,9.2,43
625,3,49,2024-05-28 13:23:00,42676,5.26,60
2117,0,17,2024-05-28 16:15:00,42710,14.7,40
465,4,39,2024-05-28 16:55:00,42718,5.21,64
2096,0,2,2024-05-28 18:49:00,42741,11.45,33
2223,2,30,2024-05-28 21:17:00,42770,14.28,81
636,4,6,2024-05-29 01:36:00,42822,10.4,67
256,5,30,2024-05-29 02:23:00,42832,1.72,15
2576,1,22,2024-05-29 11:46:00,42944,9.51,81
1602,2,16,2024-05-29 16:32:00,43001,1.3,82
553,5,27,2024-05-29 18:21:00,43023,14.03,76
451,4,2,2024-05-30 05:59:00,43163,0.9,74
47,4,23,2024-05-30 06:26:00,43168,5.08,27
946,0,40,2024-05-30 09:29:00,43205,7.94,46
1445,2,30,2024-05-30 10:32:00,43217,2.04,73
950,0,40,2024-05-30 12:27:00,43240,6.72,32
313,3,14,2024-05-30 13:52:00,43257,14.73,71
1659,5,23,2024-05-30 14:16:00,43262,13.11,85
956,5,48,2024-05-30 18:32:00,43313,5.23,25
1109,3,6,2024-05-30 19:10:00,43321,10.03,54
1267,5,24,2024-05-30 23:35:00,43374,12.28,87
2552,2,44,2024-05-31 00:41:00,43387,10.21,61
932,1,0,2024-05-31 01:50:00,43401,9.38,56
1899,4,32,2024-05-31 06:55:00,43462,6.07,34
1363,5,25,2024-05-31 07:17:00,43466,11.28,39
1892,3,47,2024-05-31 11:42:00,43519,6.85,22
266,4,4,2024-05-31 12:15:00,43526,11.92,25
2364,2,21,2024-05-31 13:12:00,43537,14.25,43
1437,5,0,2024-05-31 17:08:00,43585,6.14,28
1783,3,46,2024-05-31 21:02:00,43631,10.65,87
2305,5,24,2024-05-31 21:15:00,43634,11.18,87
762,1,35,2024-05-31 22:04:00,43644,11.07,76
1706,5,10,2024-06-01 02:38:00,43699,7.62,48
595,4,24,2024-06-01 04:41:00,43723,12.56,60
603,2,15,2024-06-01 08:55:00,43774,13.48,75
1975,4,46,2024-06-01 09:48:00,43785,11.19,36
352,0,14,2024-06-01 10:38:00,43795,14.58,78
1766,0,9,2024-06-01 12:17:00,43814,12.0,37
652,0,48,2024-06-01 12:58:00,43823,12.72,48
1916,0,40,2024-06-01 17:15:00,43874,8.69,70
2437,1,46,2024-06-01 17:40:00,43879,3.72,51
1730,4,27,2024-06-01 17:49:00,43881,1.45,58
1952,3,40,2024-06-02 03:17:00,43994,11.32,64
401,5,33,2024-06-02 04:29:00,44009,10.66,86
275,1,0,2024-06-02 07:23:00,44044,5.41,76
318,3,36,2024-06-02 09:00:00,44063,0.77,87
648,4,47,2024-06-02 16:42:00,44155,13.14,46
1768,0,44,2024-06-02 18:20:00,44175,13.09,40
1884,3,15,2024-06-02 21:28:00,44213,10.21,34
1627,2,14,2024-06-03 03:35:00,44286,1.06,43
2182,5,27,2024-06-03 06:45:00,44324,5.67,74
2393,3,42,2024-06-03 09:11:00,44353,7.07,49
176,2,7,2024-06-03 11:55:00,44386,5.67,19
2022,2,0,2024-06-03 12:17:00,44390,1.6,67
420,4,22,2024-06-03 16:56:00,44446,9.57,31
87,0,24,2024-06-03 18:19:00,44463,4.66,44
382,0,41,2024-06-03 18:34:00,44466,10.41,66
181,3,22,2024-06-04 02:14:00,44558,14.98,69
1940,0,41,2024-06-04 08:09:00,44629,1.63,41
1399,1,38,2024-06-04 08:28:00,44633,3.58,65
1911,1,36,2024-06-04 09:51:00,44649,2.27,60
2103,4,8,2024-06-04 13:23:00,44692,10.72,17
2214,4,24,2024-06-04 15:50:00,44721,2.59,50
520,2,43,2024-06-04 17:24:00,44740,10.25,27
597,5,33,2024-06-04 20:44:00,44780,6.3,39
1815,4,26,2024-06-05 03:24:00,44860,12.73,82
1436,2,16,2024-06-05 07:21:00,44907,8.68,61
1206,3,2,2024-06-05 09:19:00,44931,10.73,54
2503,2,13,2024-06-05 12:31:00,44969,7.12,39
1798,0,1,2024-06-05 17:00:00,45023,8.15,60
2091,2,15,2024-06-05 17:01:00,45023,1.96,45
769,4,11,2024-06-05 19:06:00,45048,0.72,48
583,0,25,2024-06-05 19:20:00,45051,12.81,82
331,5,21,2024-06-05 20:47:00,45068,7.37,19
2326,1,13,2024-06-05 22:35:00,45090,5.61,82
1653,2,27,2024-06-06 00:24:00,45112,1.22,62
497,5,22,2024-06-06 01:49:00,45129,13.14,39
2177,5,18,2024-06-06 12:23:00,45256,13.0,90
1536,4,0,2024-06-06 12:57:00,45262,5.68,45
2327,3,41,2024-06-06 16:21:00,45303,10.42,49
1993,3,43,2024-06-06 22:34:00,45378,3.88,73
1991,3,41,2024-06-07 01:56:00,45418,1.59,54
1274,0,14,2024-06-07 04:13:00,45446,14.32,62
1733,1,43,2024-06-07 13:34:00,45558,1.71,49
1441,4,45,2024-06-07 15:51:00,45585,9.08,63
1705,3,2,2024-06-07 17:48:00,45609,4.85,87
651,2,36,2024-06-07 22:39:00,45667,13.15,79
2101,3,38,2024-06-08 01:06:00,45696,3.42,51
2262,4,18,2024-06-08 02:14:00,45710,13.44,55
371,3,46,2024-06-08 17:24:00,45892,14.19,40
409,4,48,2024-06-08 21:48:00,45945,7.79,47
890,1,3,2024-06-09 01:54:00,45994,10.9,80
2275,4,33,2024-06-09 03:38:00,46015,12.13,90
1360,4,37,2024-06-09 12:33:00,46122,1.17,26
578,4,20,2024-06-09 14:04:00,46140,2.34,83
2545,1,29,2024-06-09 14:27:00,46144,11.18,17
528,1,8,2024-06-09 14:42:00,46147,3.05,54
387,2,28,2024-06-09 15:31:00,46157,2.66,36
1465,0,0,2024-06-09 15:34:00,46158,12.52,72
2043,3,27,2024-06-09 19:54:00,46210,1.61,64
2152,1,0,2024-06-09 22:29:00,46241,7.17,76
1796,0,21,2024-06-10 01:10:00,46273,9.35,51
1914,5,48,2024-06-10 03:41:00,46303,9.91,25
2024,2,46,2024-06-10 08:54:00,46366,11.84,54
567,1,19,2024-06-10 10:03:00,46380,12.23,53
1786,1,45,2024-06-10 10:12:00,46381,4.75,54
1104,5,43,2024-06-10 13:45:00,46424,9.8,59
2009,1,23,2024-06-10 15:26:00,46444,8.72,27
1300,3,45,2024-06-10 18:04:00,46476,8.68,80
914,1,11,2024-06-10 20:18:00,46503,10.3,77
411,4,42,2024-06-10 22:30:00,46529,11.95,72
1967,3,39,2024-06-10 23:45:00,46544,2.89,35
71,0,9,2024-06-11 01:44:00,46568,6.75,64
356,0,28,2024-06-11 02:27:00,46576,3.96,32
1211,4,49,2024-06-11 11:44:00,46688,13.26,38
2004,5,17,2024-06-11 13:51:00,46713,3.41,43
2198,1,5,2024-06-11 14:31:00,46721,0.85,82
2045,1,10,2024-06-11 19:00:00,46775,13.35,21
36,1,28,2024-06-12 00:48:00,46845,14.02,29
557,2,15,2024-06-12 02:49:00,46869,14.34,32
1955,5,16,2024-06-12 05:29:00,46901,6.47,86
24,3,24,2024-06-12 10:29:00,46961,8.41,20
1654,4,6,2024-06-12 15:18:00,47019,3.44,55
731,1,27,2024-06-12 19:33:00,47070,13.42,15
1998,5,33,2024-06-13 03:09:00,47161,4.66,24
281,4,19,2024-06-13 08:44:00,47228,2.02,57
1282,1,20,2024-06-13 10:41:00,47251,7.61,26
1950,4,14,2024-06-13 12:37:00,47274,1.86,82
1146,5,40,2024-06-13 14:29:00,47297,1.62,46
1831,4,3,2024-06-13 19:17:00,47354,8.28,28
1013,2,14,2024-06-13 22:51:00,47397,6.4,74
2466,3,19,2024-06-14 05:14:00,47474,6.47,90
2589,4,35,2024-06-14 08:59:00,47519,9.81,16
433,5,49,2024-06-14 11:41:00,47551,9.11,86
212,5,44,2024-06-14 20:52:00,47661,9.56,42
784,1,34,2024-06-14 23:42:00,47695,3.38,82
813,4,13,2024-06-15 00:15:00,47702,5.41,58
337,4,1,2024-06-15 01:54:00,47722,4.79,90
1478,5,32,2024-06-15 10:47:00,47828,6.66,38
2032,1,22,2024-06-15 15:45:00,47888,1.16,49
2188,5,18,2024-06-15 18:59:00,47927,12.19,77
1743,2,20,2024-06-15 22:35:00,47970,5.45,28
458,3,10,2024-06-16 04:03:00,48036,6.08,24
374,4,37,2024-06-16 04:07:00,48036,5.73,55
2273,4,48,2024-06-16 04:11:00,48037,3.0,42
101,2,43,2024-06-16 06:07:00,48060,13.58,24
1236,2,2,2024-06-16 06:37:00,48066,2.33,16
2082,2,7,2024-06-16 07:11:00,48073,0.61,48
2507,2,25,2024-06-16 13:39:00,48151,7.7,41
355,1,2,2024-06-16 13:47:00,48152,10.58,44
2017,4,4,2024-06-16 13:49:00,48153,4.24,68
270,4,3,2024-06-16 15:03:00,48168,10.08,87
2012,3,31,2024-06-16 15:06:00,48168,14.89,68
123,2,2,2024-06-16 15:46:00,48176,8.53,47
389,2,31,2024-06-16 20:46:00,48236,12.85,86
182,0,11,2024-06-16 22:58:00,48263,1.47,78
1698,5,49,2024-06-17 04:06:00,48324,11.59,70
525,1,34,2024-06-17 07:43:00,48368,8.21,53
2230,5,15,2024-06-17 16:36:00,48474,9.18,88
1217,3,10,2024-06-17 21:21:00,48531,11.78,68
2174,3,0,2024-06-17 21:56:00,48538,8.56,56
144,1,43,2024-06-18 07:04:00,48648,2.26,88
720,4,49,2024-06-18 07:26:00,48652,12.82,47
753,4,7,2024-06-18 09:24:00,48676,3.89,53
1093,3,37,2024-06-18 11:23:00,48700,3.92,55
408,2,44,2024-06-18 11:42:00,48703,8.52,45
2317,2,26,2024-06-18 13:49:00,48729,0.62,88
369,4,34,2024-06-18 16:45:00,48764,6.36,70
345,0,35,2024-06-18 20:02:00,48803,5.51,82
1922,2,13,2024-06-18 23:31:00,48845,12.19,16
2050,2,37,2024-06-19 02:03:00,48876,13.14,31
575,5,41,2024-06-19 02:38:00,48883,2.69,76
213,4,36,2024-06-19 17:31:00,49061,9.38,76
2484,0,14,2024-06-19 17:54:00,49066,9.69,88
2461,4,8,2024-06-19 20:08:00,49093,8.33,83
1969,3,22,2024-06-19 22:24:00,49120,0.95,81
1321,4,31,2024-06-19 23:12:00,49129,12.71,16
2444,1,27,2024-06-20 01:44:00,49160,10.31,53
2421,1,40,2024-06-20 09:17:00,49250,1.86,28
529,1,1,2024-06-20 10:42:00,49267,2.84,61
2279,4,37,2024-06-20 12:39:00,49291,14.53,55
1401,2,43,2024-06-20 14:08:00,49309,10.5,87
220,0,43,2024-06-20 17:00:00,49343,14.27,51
1059,1,27,2024-06-21 00:11:00,49429,5.48,42
1689,0,16,2024-06-21 02:00:00,49451,10.85,70
546,1,18,2024-06-21 03:35:00,49470,2.61,69
955,0,40,2024-06-21 04:22:00,49479,5.03,78
254,1,29,2024-06-21 15:05:00,49608,9.57,39
273,2,23,2024-06-22 09:37:00,49830,5.42,36
444,0,49,2024-06-22 10:02:00,49835,11.33,34
2319,1,26,2024-06-22 14:18:00,49887,7.41,44
2350,1,21,2024-06-22 22:53:00,49990,13.33,62
682,0,27,2024-06-22 23:52:00,50001,10.62,61
2256,3,48,2024-06-23 10:50:00,50133,6.66,63
250,0,11,2024-06-23 11:25:00,50140,13.16,28
1265,1,7,2024-06-23 12:41:00,50155,7.61,79
289,1,6,2024-06-24 05:13:00,50354,11.53,52
677,2,1,2024-06-24 06:56:00,50374,11.52,68
1074,3,26,2024-06-24 10:10:00,50413,3.09,54
75,2,28,2024-06-24 16:28:00,50489,6.78,49
112,0,35,2024-06-24 20:12:00,50533,2.47,48
2086,2,4,2024-06-25 02:53:00,50614,9.23,73
656,3,30,2024-06-25 03:03:00,50616,13.58,83
1494,5,6,2024-06-25 03:36:00,50622,11.91,70
885,2,5,2024-06-25 08:51:00,50685,6.55,77
1405,2,28,2024-06-25 13:33:00,50742,3.85,31
544,5,9,2024-06-26 11:18:00,51003,7.58,61
485,4,41,2024-06-26 11:32:00,51005,7.18,78
334,2,2,2024-06-26 13:57:00,51034,8.62,85
1329,4,45,2024-06-27 03:05:00,51192,11.44,90
2389,1,39,2024-06-27 04:57:00,51214,13.33,50
1367,5,41,2024-06-27 05:21:00,51219,5.14,17
2456,3,2,2024-06-27 09:16:00,51266,8.67,87
1338,0,27,2024-06-27 14:49:00,51333,3.22,65
470,1,43,2024-06-27 16:48:00,51357,3.16,57
492,2,37,2024-06-27 17:38:00,51367,6.04,89
2178,3,10,2024-06-27 19:41:00,51391,8.64,26
1411,2,14,2024-06-27 23:45:00,51440,9.76,21
1645,5,12,2024-06-28 01:57:00,51466,0.93,33
476,1,42,2024-06-28 04:59:00,51503,14.39,49
1669,4,10,2024-06-28 05:50:00,51513,6.92,82
702,4,34,2024-06-28 07:45:00,51536,0.52,89
826,3,24,2024-06-28 09:21:00,51555,3.3,81
26,4,29,2024-06-28 11:31:00,51581,8.18,60
1826,0,3,2024-06-28 17:28:00,51653,4.2,75
1102,1,45,2024-06-28 20:50:00,51693,0.61,53
970,0,8,2024-06-29 00:02:00,51731,4.38,39
2536,2,19,2024-06-29 04:15:00,51782,7.21,19
1207,1,21,2024-06-29 07:05:00,51816,10.1,16
2443,0,42,2024-06-29 10:03:00,51852,5.87,85
1861,2,7,2024-06-29 11:29:00,51869,7.95,84
1057,4,38,2024-06-29 17:40:00,51943,6.26,23
1379,1,44,2024-06-29 21:07:00,51984,0.92,17
836,5,13,2024-06-29 22:54:00,52006,2.2,56
417,1,24,2024-06-30 00:57:00,52030,5.2,52
2281,0,25,2024-06-30 02:03:00,52044,9.24,82
1216,0,4,2024-06-30 02:30:00,52049,12.95,40
1032,4,31,2024-06-30 04:12:00,52069,2.13,50
2468,4,39,2024-06-30 06:57:00,52102,10.79,15
1054,4,20,2024-06-30 11:51:00,52161,8.12,35
2251,4,18,2024-06-30 12:12:00,52165,14.14,74
1573,5,22,2024-06-30 14:25:00,52192,6.2,26
2109,1,27,2024-06-30 16:19:00,52215,10.26,79
1927,2,9,2024-06-30 23:36:00,52302,7.83,25
469,0,19,2024-06-30 23:58:00,52307,3.54,62
1088,5,39,2024-07-01 04:09:00,52357,11.7,25
1423,0,0,2024-07-01 07:11:00,52393,8.18,89
1537,1,8,2024-07-01 08:24:00,52408,0.94,36
1001,2,8,2024-07-01 10:40:00,52435,6.64,49
43,3,32,2024-07-01 14:06:00,52476,4.79,66
1495,2,18,2024-07-01 17:22:00,52515,12.21,27
418,3,14,2024-07-01 20:04:00,52548,7.26,45
1912,5,0,2024-07-01 21:06:00,52560,11.39,38
10,3,31,2024-07-01 21:34:00,52566,8.15,29
815,0,10,2024-07-02 02:31:00,52625,13.01,81
1382,1,27,2024-07-03 11:42:00,53023,3.7,75
1584,0,7,2024-07-03 17:15:00,53090,13.26,25
1512,2,14,2024-07-03 19:10:00,53113,7.26,72
1546,5,0,2024-07-03 21:49:00,53145,14.97,52
1492,5,8,2024-07-03 22:03:00,53148,8.92,72
2031,1,13,2024-07-03 22:42:00,53155,3.96,57
1030,2,27,2024-07-03 23:12:00,53161,10.51,64
1301,0,7,2024-07-04 03:59:00,53219,10.64,87
808,5,41,2024-07-04 04:20:00,53223,1.01,51
1141,3,17,2024-07-04 09:17:00,53282,7.05,84
602,3,39,2024-07-04 11:17:00,53306,11.76,69
512,5,23,2024-07-04 18:50:00,53397,9.8,38
1140,0,34,2024-07-04 20:49:00,53421,6.74,57
1957,5,15,2024-07-04 22:24:00,53440,11.93,58
349,4,35,2024-07-05 01:05:00,53472,13.04,42
2459,0,25,2024-07-05 05:12:00,53521,12.45,48
494,2,31,2024-07-05 07:11:00,53545,7.84,51
1472,4,28,2024-07-05 12:49:00,53613,2.73,20
1812,2,8,2024-07-05 15:28:00,53645,14.86,64
86,2,0,2024-07-05 16:26:00,53656,4.48,80
693,2,30,2024-07-05 16:55:00,53662,1.5,78
1741,1,23,2024-07-05 18:17:00,53678,5.36,64
1637,3,0,2024-07-05 19:38:00,53695,12.69,54
2154,2,15,2024-07-05 22:14:00,53726,10.78,81
1787,4,11,2024-07-05 23:49:00,53745,12.42,74
1044,5,10,2024-07-06 10:07:00,53868,2.67,77
2068,5,45,2024-07-06 20:33:00,53994,1.28,77
431,3,11,2024-07-06 23:00:00,54023,3.81,72
1520,5,25,2024-07-07 00:10:00,54037,10.0,29
2508,5,21,2024-07-07 09:10:00,54145,1.02,50
1897,2,1,2024-07-07 11:09:00,54169,14.7,45
2156,2,1,2024-07-07 12:16:00,54182,11.76,19
681,2,47,2024-07-07 14:55:00,54214,13.08,82
1770,5,17,2024-07-07 16:07:00,54228,5.95,45
1945,3,49,2024-07-08 01:50:00,54345,8.11,15
1489,2,38,2024-07-08 01:52:00,54345,13.53,73
698,2,47,2024-07-08 06:23:00,54400,9.84,57
633,1,36,2024-07-08 06:37:00,54402,1.34,30
1232,3,3,2024-07-08 17:55:00,54538,7.87,87
2135,3,38,2024-07-08 21:16:00,54578,3.9,30
1451,5,20,2024-07-09 00:29:00,54617,6.79,18
1994,5,44,2024-07-09 01:38:00,54631,9.37,26
690,4,15,2024-07-09 11:19:00,54747,13.54,65
410,1,22,2024-07-09 12:36:00,54762,8.86,33
996,0,27,2024-07-09 15:14:00,54794,11.73,59
2073,1,7,2024-07-09 15:40:00,54799,5.07,76
1749,2,35,2024-07-09 18:09:00,54829,5.04,40
1772,2,25,2024-07-10 07:57:00,54994,2.83,27
909,2,2,2024-07-10 09:58:00,55019,6.71,49
1316,1,44,2024-07-10 15:29:00,55085,9.64,80
292,4,0,2024-07-11 00:05:00,55188,5.19,83
1684,2,49,2024-07-11 03:24:00,55228,11.11,34
2165,2,38,2024-07-11 09:18:00,55299,6.1,72
23,4,45,2024-07-11 13:44:00,55352,10.22,33
532,5,43,2024-07-11 14:05:00,55356,11.41,68
1672,0,14,2024-07-11 15:04:00,55368,5.94,22
1679,1,6,2024-07-11 18:36:00,55410,10.42,48
823,4,17,2024-07-11 21:18:00,55443,13.15,41
214,3,42,2024-07-11 23:33:00,55470,9.13,87
332,2,20,2024-07-11 23:47:00,55472,10.33,56
1701,2,44,2024-07-12 03:35:00,55518,7.79,54
1419,5,18,2024-07-12 05:02:00,55535,7.87,20
2187,1,1,2024-07-12 07:26:00,55564,10.72,71
856,3,21,2024-07-12 09:09:00,55585,5.22,26
414,0,5,2024-07-12 10:06:00,55596,4.9,53
779,1,13,2024-07-12 15:46:00,55664,12.86,31
1606,3,18,2024-07-12 19:42:00,55711,2.02,18
339,5,42,2024-07-13 01:33:00,55782,5.27,54
734,2,21,2024-07-13 10:04:00,55884,9.35,19
1813,5,10,2024-07-13 12:18:00,55911,13.77,87
1331,3,42,2024-07-13 21:54:00,56026,8.21,21
403,2,0,2024-07-14 00:42:00,56059,3.17,19
1977,3,15,2024-07-14 02:27:00,56080,9.91,41
2590,2,33,2024-07-14 04:55:00,56110,5.05,71
378,1,34,2024-07-14 06:55:00,56134,7.89,78
2204,3,31,2024-07-14 17:08:00,56257,13.91,89
2431,5,10,2024-07-14 22:38:00,56323,14.18,51
1535,5,5,2024-07-15 01:02:00,56351,4.9,47
2342,0,4,2024-07-15 07:02:00,56423,0.76,66
662,2,26,2024-07-15 23:06:00,56616,13.78,43
288,0,36,2024-07-15 23:14:00,56618,1.72,54
1643,2,38,2024-07-15 23:45:00,56624,4.03,61
460,4,46,2024-07-16 01:36:00,56646,12.03,30
666,3,18,2024-07-16 07:21:00,56715,11.54,67
80,2,5,2024-07-16 11:58:00,56771,13.2,16
1314,2,31,2024-07-16 14:08:00,56797,8.14,43
627,0,2,2024-07-16 22:35:00,56898,13.16,57
1707,5,42,2024-07-16 23:50:00,56913,11.63,80
2416,1,41,2024-07-17 06:26:00,56992,13.44,45
576,0,25,2024-07-17 09:03:00,57024,1.02,69
1034,1,13,2024-07-17 11:42:00,57055,7.24,47
471,1,46,2024-07-17 12:19:00,57063,10.85,21
701,1,48,2024-07-17 12:36:00,57066,5.24,77
1522,4,16,2024-07-17 12:36:00,57066,7.8,25
2179,2,49,2024-07-18 06:49:00,57285,14.1,88
1392,1,19,2024-07-18 07:23:00,57292,2.54,83
1842,4,21,2024-07-18 08:09:00,57301,11.85,63
278,4,40,2024-07-18 08:50:00,57309,12.21,60
733,0,44,2024-07-18 11:10:00,57337,5.79,43
1908,4,9,2024-07-19 02:54:00,57526,9.97,36
218,3,4,2024-07-19 10:57:00,57622,4.86,32
344,3,46,2024-07-19 11:17:00,57626,14.96,41
1153,4,45,2024-07-19 11:32:00,57629,12.0,57
717,4,14,2024-07-19 11:57:00,57634,4.43,57
203,0,48,2024-07-19 15:19:00,57675,13.38,22
1196,4,43,2024-07-19 18:02:00,57707,8.21,28
153,0,46,2024-07-20 10:14:00,57902,10.28,17
907,1,27,2024-07-20 11:11:00,57913,8.94,60
1179,0,35,2024-07-20 13:59:00,57947,3.11,89
655,2,24,2024-07-20 17:38:00,57991,4.37,87
200,5,0,2024-07-20 19:06:00,58008,1.41,57
2482,2,36,2024-07-20 19:54:00,58018,2.06,46
346,2,15,2024-07-20 22:03:00,58044,1.56,89
2002,2,5,2024-07-21 04:21:00,58119,5.44,34
1866,4,5,2024-07-21 06:20:00,58143,13.24,67
827,5,33,2024-07-21 06:26:00,58144,0.57,27
1686,0,29,2024-07-21 06:49:00,58149,8.49,57
2299,1,48,2024-07-21 09:22:00,58179,11.33,62
92,3,39,2024-07-21 12:57:00,58222,4.01,68
710,0,41,2024-07-21 15:33:00,58254,10.14,31
724,3,41,2024-07-21 17:09:00,58273,9.29,51
1717,5,8,2024-07-21 20:35:00,58314,6.82,84
1924,4,2,2024-07-21 20:38:00,58315,7.5,41
302,4,23,2024-07-22 02:59:00,58391,10.0,57
515,2,6,2024-07-22 05:16:00,58418,7.34,65
660,3,39,2024-07-22 10:34:00,58482,11.75,25
742,4,7,2024-07-22 11:08:00,58489,8.21,87
161,1,3,2024-07-22 15:11:00,58537,11.75,40
219,3,2,2024-07-22 15:35:00,58542,13.53,39
341,5,6,2024-07-22 17:46:00,58568,1.63,41
463,0,22,2024-07-22 20:30:00,58601,7.16,57
2044,4,34,2024-07-22 20:48:00,58605,11.27,74
2231,5,26,2024-07-22 21:20:00,58611,11.99,65
202,4,11,2024-07-22 21:59:00,58619,13.97,89
510,5,4,2024-07-22 23:41:00,58639,14.11,25
140,5,47,2024-07-23 01:12:00,58657,11.18,24
979,3,2,2024-07-23 01:38:00,58663,6.26,30
1668,5,2,2024-07-23 19:01:00,58871,12.61,74
9,0,42,2024-07-23 21:19:00,58899,13.54,42
1629,0,34,2024-07-23 21:52:00,58905,4.65,19
802,1,1,2024-07-23 23:19:00,58923,1.33,79
519,1,21,2024-07-23 23:22:00,58923,9.69,80
1175,1,10,2024-07-24 02:34:00,58962,7.56,49
2418,3,37,2024-07-24 05:11:00,58993,4.96,59
1610,5,34,2024-07-24 12:15:00,59078,7.64,19
776,4,26,2024-07-24 13:55:00,59098,5.39,38
584,5,18,2024-07-24 17:18:00,59139,13.98,43
16,0,42,2024-07-24 23:41:00,59215,9.07,50
353,4,27,2024-07-25 01:31:00,59237,13.82,72
1394,4,45,2024-07-25 09:18:00,59331,9.68,42
522,0,1,2024-07-25 15:39:00,59407,14.96,38
263,1,46,2024-07-25 18:37:00,59442,3.05,67
1073,1,32,2024-07-25 20:49:00,59469,10.46,74
2094,3,40,2024-07-26 02:13:00,59534,2.5,70
1018,1,49,2024-07-26 03:15:00,59546,13.56,24
1245,3,35,2024-07-26 03:45:00,59552,11.9,53
1166,0,17,2024-07-26 03:53:00,59554,6.76,74
1530,0,46,2024-07-26 07:07:00,59592,7.55,62
1776,3,19,2024-07-26 14:35:00,59682,12.67,28
164,4,17,2024-07-27 01:02:00,59807,0.52,80
850,3,26,2024-07-27 01:25:00,59812,11.2,68
2288,1,4,2024-07-27 03:48:00,59841,9.56,84
1704,4,17,2024-07-27 05:32:00,59861,14.62,23
1454,0,0,2024-07-27 14:40:00,59971,6.01,24
1036,2,37,2024-07-27 20:41:00,60043,2.96,86
647,3,15,2024-07-27 22:26:00,60064,5.17,43
61,0,44,2024-07-28 00:28:00,60089,4.69,53
1375,0,22,2024-07-28 01:00:00,60095,10.04,34
1847,2,42,2024-07-28 06:25:00,60160,13.8,63
1820,5,22,2024-07-28 11:15:00,60218,3.06,44
1561,3,30,2024-07-28 14:23:00,60256,1.64,77
1058,0,44,2024-07-28 18:27:00,60304,14.73,43
2227,3,4,2024-07-29 00:42:00,60379,9.25,25
1247,1,41,2024-07-29 06:53:00,60454,1.94,70
1650,0,16,2024-07-29 10:50:00,60501,13.55,50
960,2,48,2024-07-29 13:04:00,60528,7.23,79
1354,3,37,2024-07-29 15:06:00,60552,4.28,75
435,0,30,2024-07-29 21:25:00,60628,6.41,59
1070,4,45,2024-07-30 06:08:00,60733,3.66,45
2553,0,25,2024-07-30 15:36:00,60846,12.31,33
2379,3,35,2024-07-30 16:33:00,60858,9.37,89
1291,3,12,2024-07-30 17:39:00,60871,13.99,28
2494,5,32,2024-07-30 21:19:00,60915,12.64,77
2282,1,18,2024-07-30 21:21:00,60915,4.2,65
388,1,24,2024-07-30 21:46:00,60920,13.93,50
2520,1,9,2024-07-30 22:55:00,60934,3.61,40
958,5,45,2024-07-30 23:32:00,60941,9.13,19
2535,4,21,2024-07-31 06:43:00,61028,9.82,58
521,0,41,2024-07-31 08:15:00,61046,9.6,28
685,3,34,2024-07-31 11:55:00,61090,2.53,70
